pair_sml,state,conductivity_norm,conductivity
C[N+]1=CN(CCC)C=C1.[O-]S(=O)(OC)=O,0.0,,
C[N+]1=CN(CCC)C=C1.N#C[N-]C#N,-0.0,,
C[N+]1=CN(CCC)C=C1.[O-][N+]([O-])=O,0.0,,
C[N+]1=CN(CCC)C=C1.N#C[C-](C#N)C#N,-0.0,,
C[N+]1=CN(CCC)C=C1.O=C(CCCCCCCCC)[O-],0.0,,
C[N+]1=CN(CCC)C=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,,
CC1=C[N+](CCC)=CC=C1.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CC1=C[N+](CCC)=CC=C1.[S-]C#N,0.0,,
CC1=C[N+](CCC)=CC=C1.O=C(C)[O-],0.0,,
CC1=C[N+](CCC)=CC=C1.[O-]S(=O)(OCC)=O,0.0,,
CC1=C[N+](CCC)=CC=C1.[O-]S(=O)(CCCC)=O,0.0,,
CC1=C[N+](CCC)=CC=C1.O=C([H])[O-],0.0,,
CC1=C[N+](CCC)=CC=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CC1=C[N+](CCC)=CC=C1.[O-]P(OCCCC)(OCCCC)=O,0.0,,
CC1=C[N+](CCC)=CC=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
CC1=C[N+](CCC)=CC=C1.O=C(C(F)(F)F)[O-],0.0,,
CC1=C[N+](CCC)=CC=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CC1=C[N+](CCC)=CC=C1.[O-]P(OCC)(OCC)=O,0.0,,
CC1=C[N+](CCC)=CC=C1.[O-]P(OC)(OC)=O,0.0,,
CC1=C[N+](CCC)=CC=C1.[O-]S(=O)(OC)=O,0.0,,
CC1=C[N+](CCC)=CC=C1.N#C[N-]C#N,-0.0,,
CC1=C[N+](CCC)=CC=C1.[O-][N+]([O-])=O,0.0,,
CC1=C[N+](CCC)=CC=C1.N#C[C-](C#N)C#N,-0.0,,
CC1=C[N+](CCC)=CC=C1.O=C(CCCCCCCCC)[O-],0.0,,
CC1=C[N+](CCC)=CC=C1.F[B-](F)(F)F,0.0,,
CCC[N+]1=CC=C(C)C=C1.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CCC[N+]1=CC=C(C)C=C1.[S-]C#N,0.0,,
CCC[N+]1=CC=C(C)C=C1.O=C(C)[O-],0.0,,
CCC[N+]1=CC=C(C)C=C1.[O-]S(=O)(OCC)=O,0.0,,
CCC[N+]1=CC=C(C)C=C1.[O-]S(=O)(CCCC)=O,0.0,,
CCC[N+]1=CC=C(C)C=C1.O=C([H])[O-],0.0,,
CCC[N+]1=CC=C(C)C=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CCC[N+]1=CC=C(C)C=C1.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
CCC[N+]1=CC=C(C)C=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
CCC[N+]1=CC=C(C)C=C1.O=C(C(F)(F)F)[O-],0.0,,
CCC[N+]1=CC=C(C)C=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CCC[N+]1=CC=C(C)C=C1.[O-]P(OCC)(OCC)=O,0.0,,
CCC[N+]1=CC=C(C)C=C1.[O-]P(OC)(OC)=O,0.0,,
CCC[N+]1=CC=C(C)C=C1.[O-]S(=O)(OC)=O,0.0,,
CCC[N+]1=CC=C(C)C=C1.N#C[N-]C#N,-0.0,,
CCC[N+]1=CC=C(C)C=C1.[O-][N+]([O-])=O,0.0,,
CCC[N+]1=CC=C(C)C=C1.N#C[C-](C#N)C#N,-0.0,,
CCC[N+]1=CC=C(C)C=C1.O=C(CCCCCCCCC)[O-],0.0,,
CCC[N+]1=CC=C(C)C=C1.F[B-](F)(F)F,0.0,,
OCC[NH3+].O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,,
OCC[NH3+].C(F)(F)(F)S(=O)(=O)[O-],0.0,,
OCC[NH3+].[S-]C#N,0.0,,
OCC[NH3+].O=C(C)[O-],0.0,,
OCC[NH3+].[O-]S(=O)(OCC)=O,0.0,,
OCC[NH3+].[O-]S(=O)(CCCC)=O,0.0,,
OCC[NH3+].[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,-0.0,,
OCC[NH3+].[O-]P(OCCCC)(OCCCC)=O,-0.0,,
OCC[NH3+].O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
OCC[NH3+].O=C(C(F)(F)F)[O-],-0.0,,
OCC[NH3+].[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,-0.0,,
OCC[NH3+].[O-]P(OCC)(OCC)=O,-0.0,,
OCC[NH3+].[O-]P(OC)(OC)=O,0.0,,
OCC[NH3+].[O-]S(=O)(OC)=O,0.0,,
OCC[NH3+].N#C[N-]C#N,-0.0,,
OCC[NH3+].[O-][N+]([O-])=O,0.0,,
OCC[NH3+].N#C[C-](C#N)C#N,-0.0,,
OCC[NH3+].O=C(CCCCCCCCC)[O-],0.0,,
OCC[NH3+].F[B-](F)(F)F,0.0,,
C[N+](CCCC)(C)C.[S-]C#N,0.0,,
C[N+](CCCC)(C)C.O=C(C)[O-],0.0,,
C[N+](CCCC)(C)C.[O-]S(=O)(OCC)=O,0.0,,
C[N+](CCCC)(C)C.O=C([H])[O-],0.0,,
C[N+](CCCC)(C)C.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[N+](CCCC)(C)C.[O-]P(OCCCC)(OCCCC)=O,0.0,,
C[N+](CCCC)(C)C.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
C[N+](CCCC)(C)C.O=C(C(F)(F)F)[O-],0.0,,
C[N+](CCCC)(C)C.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
C[N+](CCCC)(C)C.[O-]P(OCC)(OCC)=O,0.0,,
C[N+](CCCC)(C)C.[O-]P(OC)(OC)=O,0.0,,
C[N+](CCCC)(C)C.N#C[N-]C#N,0.0,,
C[N+](CCCC)(C)C.N#C[C-](C#N)C#N,0.0,,
C[N+](CCCC)(C)C.O=C(CCCCCCCCC)[O-],0.0,,
C[NH+](CC)CC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,,
C[NH+](CC)CC.[S-]C#N,0.0,,
C[NH+](CC)CC.O=C(C)[O-],0.0,,
C[NH+](CC)CC.[O-]S(=O)(OCC)=O,0.0,,
C[NH+](CC)CC.[O-]S(=O)(CCCC)=O,0.0,,
C[NH+](CC)CC.O=C([H])[O-],0.0,,
C[NH+](CC)CC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,-0.0,,
C[NH+](CC)CC.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
C[NH+](CC)CC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
C[NH+](CC)CC.O=C(C(F)(F)F)[O-],-0.0,,
C[NH+](CC)CC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,-0.0,,
C[NH+](CC)CC.[O-]P(OCC)(OCC)=O,-0.0,,
C[NH+](CC)CC.[O-]P(OC)(OC)=O,0.0,,
C[NH+](CC)CC.[O-]S(=O)(OC)=O,0.0,,
C[NH+](CC)CC.N#C[N-]C#N,-0.0,,
C[NH+](CC)CC.[O-][N+]([O-])=O,0.0,,
C[NH+](CC)CC.N#C[C-](C#N)C#N,-0.0,,
C[NH+](CC)CC.O=C(CCCCCCCCC)[O-],0.0,,
C[NH+](CC)CC.F[B-](F)(F)F,0.0,,
C[S+](C)CC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[S+](C)CC.[O-]P(OCCCC)(OCCCC)=O,0.0,,
C[S+](C)CC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
C[S+](C)CC.O=C(C(F)(F)F)[O-],0.0,,
C[S+](C)CC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
C[S+](C)CC.[O-]P(OCC)(OCC)=O,0.0,,
C[S+](C)CC.N#C[N-]C#N,0.0,,
C[S+](C)CC.N#C[C-](C#N)C#N,0.0,,
[NH3+]CC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,,
[NH3+]CC.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
[NH3+]CC.[S-]C#N,0.0,,
[NH3+]CC.O=C(C)[O-],0.0,,
[NH3+]CC.[O-]S(=O)(OCC)=O,0.0,,
[NH3+]CC.[O-]S(=O)(CCCC)=O,0.0,,
[NH3+]CC.O=C([H])[O-],-0.0,,
[NH3+]CC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,-0.0,,
[NH3+]CC.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
[NH3+]CC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
[NH3+]CC.O=C(C(F)(F)F)[O-],-0.0,,
[NH3+]CC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,-0.0,,
[NH3+]CC.[O-]P(OCC)(OCC)=O,-0.0,,
[NH3+]CC.[O-]P(OC)(OC)=O,0.0,,
[NH3+]CC.[O-]S(=O)(OC)=O,0.0,,
[NH3+]CC.N#C[N-]C#N,-0.0,,
[NH3+]CC.N#C[C-](C#N)C#N,-0.0,,
[NH3+]CC.O=C(CCCCCCCCC)[O-],0.0,,
[NH3+]CC.F[B-](F)(F)F,0.0,,
CC[P+](CCCC)(CCCC)CCCC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[O-],-0.0,,
CC[P+](CCCC)(CCCC)CCCC.[S-]C#N,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.O=C(C)[O-],-0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(OCC)=O,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(O)=O,0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C)=O,0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(CCCC)=O,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.O=C([H])[O-],-0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.[Cl-],0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C(F)(F)C(F)F)=O,0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]P(O)(O)=O,0.0,,
CC[P+](CCCC)(CCCC)CCCC.O=C(C(F)(F)F)[O-],-0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]P(OC)(OC)=O,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(OC)=O,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.N#C[N-]C#N,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.[O-][N+]([O-])=O,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.N#C[C-](C#N)C#N,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.O=C(CCCCCCCCC)[O-],-0.0,,
CC[P+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,-0.0,,
CC[P+](CCCC)(CCCC)CCCC.[Br-],-0.0,,
CC[P+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,0.0,,
CC[P+](CCCC)(CCCC)CCCC.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,,
CCCCCCCC[N+](CCCCCCCC)(C)CCCCCCCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CCCCCCCC[N+](CCCCCCCC)(C)CCCCCCCC.[O-]P(OCCCC)(OCCCC)=O,0.0,,
CCCCCCCC[N+](CCCCCCCC)(C)CCCCCCCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
CCCCCCCC[N+](CCCCCCCC)(C)CCCCCCCC.O=C(C(F)(F)F)[O-],0.0,,
CCCCCCCC[N+](CCCCCCCC)(C)CCCCCCCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CCCCCCCC[N+](CCCCCCCC)(C)CCCCCCCC.[O-]P(OCC)(OCC)=O,0.0,,
CCCCCCCC[N+](CCCCCCCC)(C)CCCCCCCC.N#C[N-]C#N,0.0,,
CCCCCCCC[N+](CCCCCCCC)(C)CCCCCCCC.N#C[C-](C#N)C#N,0.0,,
C[N+](CCCC)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
C[N+](CCCC)(CCCC)CCCC.[S-]C#N,0.0,,
C[N+](CCCC)(CCCC)CCCC.O=C(C)[O-],0.0,,
C[N+](CCCC)(CCCC)CCCC.[O-]S(=O)(OCC)=O,0.0,,
C[N+](CCCC)(CCCC)CCCC.[O-]S(=O)(CCCC)=O,0.0,,
C[N+](CCCC)(CCCC)CCCC.O=C([H])[O-],0.0,,
C[N+](CCCC)(CCCC)CCCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[N+](CCCC)(CCCC)CCCC.[O-]P(OCCCC)(OCCCC)=O,0.0,,
C[N+](CCCC)(CCCC)CCCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
C[N+](CCCC)(CCCC)CCCC.O=C(C(F)(F)F)[O-],0.0,,
C[N+](CCCC)(CCCC)CCCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
C[N+](CCCC)(CCCC)CCCC.[O-]P(OCC)(OCC)=O,0.0,,
C[N+](CCCC)(CCCC)CCCC.[O-]P(OC)(OC)=O,0.0,,
C[N+](CCCC)(CCCC)CCCC.[O-]S(=O)(OC)=O,0.0,,
C[N+](CCCC)(CCCC)CCCC.N#C[N-]C#N,0.0,,
C[N+](CCCC)(CCCC)CCCC.[O-][N+]([O-])=O,0.0,,
C[N+](CCCC)(CCCC)CCCC.N#C[C-](C#N)C#N,0.0,,
C[N+](CCCC)(CCCC)CCCC.O=C(CCCCCCCCC)[O-],0.0,,
C[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,0.0,,
CC[S+](CC)CC.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CC[S+](CC)CC.[S-]C#N,0.0,,
CC[S+](CC)CC.O=C(C)[O-],0.0,,
CC[S+](CC)CC.[O-]S(=O)(OCC)=O,0.0,,
CC[S+](CC)CC.[O-]S(=O)(CCCC)=O,0.0,,
CC[S+](CC)CC.O=C([H])[O-],0.0,,
CC[S+](CC)CC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CC[S+](CC)CC.[O-]P(OCCCC)(OCCCC)=O,0.0,,
CC[S+](CC)CC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
CC[S+](CC)CC.O=C(C(F)(F)F)[O-],0.0,,
CC[S+](CC)CC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CC[S+](CC)CC.[O-]P(OCC)(OCC)=O,0.0,,
CC[S+](CC)CC.[O-]P(OC)(OC)=O,0.0,,
CC[S+](CC)CC.N#C[N-]C#N,0.0,,
CC[S+](CC)CC.N#C[C-](C#N)C#N,-0.0,,
CC[S+](CC)CC.O=C(CCCCCCCCC)[O-],0.0,,
CC[S+](CC)CC.F[B-](F)(F)F,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[S-]C#N,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.O=C(C)[O-],0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]S(=O)(OCC)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]S(=O)(O)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]S(=O)(C)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]S(=O)(CCCC)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.O=C([H])[O-],0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]S(=O)(C(F)(F)C(F)F)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]P(OCCCC)(OCCCC)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]P(O)(O)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.O=C(C(F)(F)F)[O-],0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]P(OCC)(OCC)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]P(OC)(OC)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-]S(=O)(OC)=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[O-][N+]([O-])=O,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.F[B-](F)(F)F,0.0,,
CCCCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.C(F)(F)(F)S(=O)(=O)[O-],-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[S-]C#N,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.O=C(C)[O-],-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]S(=O)(OCC)=O,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]S(=O)(O)=O,0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]S(=O)(C)=O,0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]S(=O)(CCCC)=O,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.O=C([H])[O-],-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[Cl-],0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]S(=O)(C(F)(F)C(F)F)=O,0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]P(O)(O)=O,0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.O=C(C(F)(F)F)[O-],-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]P(OCC)(OCC)=O,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]P(OC)(OC)=O,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-]S(=O)(OC)=O,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.N#C[N-]C#N,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[O-][N+]([O-])=O,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.N#C[C-](C#N)C#N,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.O=C(CCCCCCCCC)[O-],-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.F[B-](F)(F)F,-0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[Br-],0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.F[P-](F)(F)(F)(F)F,0.0,,
C[P+](CC(C)C)(CC(C)C)CC(C)C.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,,
C[N+]1=C(C)NC=C1.O=C(C)[O-],0.0,,
C[N+]1=C(C)NC=C1.[O-]S(=O)(OCC)=O,0.0,,
C[N+]1=C(C)NC=C1.O=C([H])[O-],0.0,,
C[N+]1=C(C)NC=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[N+]1=C(C)NC=C1.[O-]P(OCCCC)(OCCCC)=O,0.0,,
C[N+]1=C(C)NC=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
C[N+]1=C(C)NC=C1.O=C(C(F)(F)F)[O-],0.0,,
