pair,SVM_predict,RF_predict,XGB_predict
tributylmethylphosphonium bis(trifluoromethylsulfonyl)imide,1.4553056043053256,0.4279435185185185,0.32050404
1-decyl-3-methylimidazolium bis(pentafluoroethylsulfonyl)imide,0.44837930615549726,0.8084495370370369,0.60328615
1-allyl-3-methylimidazolium dimethyl phosphate,3.099945796139732,2.038053467908903,0.8836155
"1,3-diethylimidazolium bis(fluorosulfonyl)imide",9.096379665340027,4.256111139343748,6.94649
1-methyl-3-propylimidazolium acetate,1.4770600850867146,8.070046442687747,2.5293899
1-heptyl-3-methylimidazolium hexafluorophosphate,0.014448046748244847,1.0801413687459882,1.003175
1-ethyl-2-methylpyridinium methyl sulfate,0.5402264959788408,5.420179655248133,3.6902022
1-butyl-3-ethylimidazolium dicyanamide,7.66904290261731,2.9478774818176996,1.6076368
1-butyl-2-methylpyridinium ethyl sulfate,-0.07988633931288325,2.0545982720178375,1.6332613
1-decyl-3-methylimidazolium tosylate,-0.3561717876049302,1.0280921957671958,0.43327388
"1,2-dimethyl-3-propylimidazolium formate",3.2413471604201005,7.228296442687747,4.3185024
1-ethyl-3-methylpyridinium dicyanamide,10.335978842997227,10.364291666666665,8.2903805
"1,2-dimethyl-3-propylimidazolium diethyl phosphate",0.4820442154622735,2.0096260649978044,1.0216484
1-hexylpyridinium thiocyanate,3.247191658247699,2.4594127475181824,0.7095584
2-hydroxyethylammonium thiocyanate,10.783437212557416,15.003083333333333,16.12456
1-butyl-1-methylpyrrolidinium bis(2-ethylhexyl)phosphate,-4.11409945566096,1.1806297156346068,2.2167027
1-butyl-3-vinylimidazolium dicyanamide,7.193110932592148,3.7231795893719815,3.8147597
"1,3-dimethylimidazolium acetate",1.5774616627257454,11.754166666666666,3.2889526
1-methyl-1-octylpyrrolidinium ethyl sulfate,-1.9709169565174467,0.9783645833333331,0.55360943
1-butyl-2-methylpyridinium dimethyl phosphate,0.10461914259174132,1.7734673552293116,1.3484286
1-methyl-3-propylimidazolium diethyl phosphate,0.7412482409964447,2.412721339168079,0.80556774
"1,3-diethylimidazolium dicyanamide",11.395242880054138,10.671595410628019,14.185077
1-methyl-3-nonylimidazolium trifluoroacetate,-0.3171364852608294,0.7988243589743589,0.48573142
"1,2-dimethylimidazolium bis(fluorosulfonyl)imide",5.216819183566133,3.459057553798858,6.9599366
1-ethyl-3-methylimidazolium tricyanomethanide,9.315641069496628,9.664155331262938,9.187284
1-butyl-4-methylpyridinium bis(pentafluoroethylsulfonyl)imide,1.4757913056892584,2.8516166666666667,2.8574402
1-hexyl-1-methylpyrrolidinium dicyanamide,5.869273330691065,1.6521934459071286,1.2382463
1-dodecyl-3-methylimidazolium dodecylbenzenesulfonate,1.9804026609159937,2.080125,2.6092327
trihexyltetradecylphosphonium dodecylbenzenesulfonate,3.0922841451094576,1.9940671296296295,2.261696
tributylmethylphosphonium tosylate,-0.7886416681902466,0.555921657046657,0.07963894
"tributylmethylammonium bis(2,4,4-trimethylpentyl)phosphinate",-2.9973178088709007,1.0379070105820105,0.21550275
1-ethyl-4-methylpyridinium tricyanomethanide,6.520040106303625,5.044942632850242,7.1513734
1-hexyl-3-methylimidazolium hydrogensulfate,-2.1828132990018494,1.4397116907548972,0.69831353
2-methyl-1-propylpyridinium bis(pentafluoroethylsulfonyl)imide,2.112550670189729,2.48938125,2.3782916
ethylammonium dicyanamide,20.16217597565272,15.698555555555558,24.009872
1-(2-hydroxyethyl)-3-methylimidazolium acetate,1.0815878210919505,7.73312977602108,2.9778705
1-propyl-3-methylpyridinium decanoate,2.9560635378495785,4.26210625,4.229203
ethyltributylphosphonium bis(trifluoromethylsulfonyl)imide,0.970601468971722,0.4279435185185185,0.34672844
1-ethylimidazolium diethyl phosphate,2.9446575027585915,3.220309420289855,1.2021186
1-(2-hydroxyethyl)-3-methylimidazolium nitrate,6.450442405562589,11.365650966183575,12.604463
diethylmethylammonium bis(trifluoromethylsulfonyl)imide,2.7834627049436973,4.732499999999999,5.0332384
"1,3-diethylimidazolium formate",2.6271971611733687,7.651718599033816,3.9059143
"1-ethyl-2,3-dimethylimidazolium acetate",1.0280562527996913,7.137963109354414,2.715488
1-butylpyridinium bis(pentafluoroethylsulfonyl)imide,0.5783148361156023,1.7299370580808084,1.138567
"1-allyl-3-methylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",-1.761180990371025,2.6755916666666666,2.0693023
1-ethyl-3-methylimidazolium bis(fluorosulfonyl)imide,10.35901705986055,5.608368506493507,8.969309
"trihexyltetradecylphosphonium 1,1,2,2-tetrafluoroethanesulfonate",1.2107325816174164,1.0100693001443002,1.27066
tributylmethylammonium trifluoroacetate,0.08649876322699401,0.6025636165577342,0.32851186
ethyltributylphosphonium dicyanamide,4.320129946430056,0.8597748316498315,0.31650573
1-ethyl-3-vinylimidazolium bis(2-ethylhexyl)phosphate,-3.623151573799211,2.5639333333333334,2.21914
1-methyl-1-octylpyrrolidinium bis(2-ethylhexyl)phosphate,-3.1554698771460856,0.5614222883597884,0.5425982
1-butyl-2-methylpyridinium methyl sulfate,-0.28890246148755416,1.8612749628390932,1.5076568
1-butyl-1-methylpiperidinium dicyanamide,7.5009005584988895,3.136220416379112,1.3612329
"1,3-dimethylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",0.015597775426903437,4.093886111111112,2.3680327
"1,3-dimethylimidazolium formate",3.946535604844283,10.924516666666667,3.8480866
1-propylpyridinium thiocyanate,7.4249153103829135,11.40609541062802,17.471523
1-ethyl-3-propylimidazolium triflate,4.2860632528273115,1.9196588164251207,2.2214515
1-butylpyridinium dicyanamide,8.101471649959837,8.16198804347826,5.0304513
1-ethyl-2-methylpyridinium diethyl phosphate,0.16956012361789585,4.353203689064559,1.183888
"1-butyl-2,3-dimethylimidazolium bis(pentafluoroethylsulfonyl)imide",0.9696430366965516,1.9850240951178448,1.3015499
1-allyl-3-methylimidazolium methanesulfonate,1.5983589896603134,2.343219631093544,2.5295804
1-heptyl-3-methylimidazolium nitrate,2.290211496475617,1.8926593728433403,0.66136587
"1-decyl-3-methylimidazolium 1,1,2,2-tetrafluoroethanesulfonate",-1.7843040626700433,0.5926880291005291,0.33812982
diethylmethylsulfonium bis(2-ethylhexyl)phosphate,0.05080409003432651,2.3680374149099688,2.6948094
1-propyl-2-methylpyridinium tricyanomethanide,7.293820676139399,6.673597222222222,7.3041234
1-(2-methoxyethyl)-3-methylimidazolium thiocyanate,6.15356115174459,6.659142753623189,6.1945667
butyltriethylammonium thiocyanate,6.1179037458178955,4.063087083045778,1.6085956
octyltriethylammonium nitrate,0.25188819750544167,1.54369797008547,0.77769214
1-propyl-3-methylpyridinium dimethyl phosphate,-0.43519847509567144,0.876872132818872,0.5966544
1-decyl-3-methylimidazolium ethyl sulfate,-1.62548482074084,0.7542273148148146,0.5357603
1-ethyl-4-methylpyridinium acetate,0.5414636882997602,7.075627964426877,2.5060601
"1,2-dimethyl-3-propylimidazolium methyl sulfate",1.0775295886350844,2.307285251061338,2.2355492
"1-ethylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",-2.3502823743950394,2.2867555555555557,1.394434
triisobutylmethylphosphonium thiocyanate,1.9218947419441261,1.0898879852446028,0.20867673
1-propyl-2-methylpyridinium diethyl phosphate,0.5160779275260807,1.7192659420289853,0.677636
butyltrimethylammonium bis(2-ethylhexyl)phosphate,-3.162809061478937,1.4345679704655248,2.1922188
1-ethyl-4-methylpyridinium dimethyl phosphate,0.8851406447426218,1.6174790717736367,0.7157788
1-methyl-3-propylimidazolium tricyanomethanide,8.205945884088258,5.980382142857143,8.458139
1-methyl-3-octylimidazolium thiocyanate,1.6077287692226285,1.2274482646982645,0.11688065
"1-butyl-3-vinylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",-3.579023504137922,2.7423229166666667,1.1595862
"1-ethyl-2,3-dimethylimidazolium decanoate",3.1821050786312353,3.8071275462962957,3.025704
1-butyl-3-vinylimidazolium diethyl phosphate,-0.2846129332880163,2.3261180147058824,0.801358
trihexyltetradecylphosphonium thiocyanate,1.2455245871229,1.996744907407407,0.2860838
choline methyl sulfate,4.345698699603966,5.721541545893719,3.9119897
1-(2-methoxyethyl)-3-methylimidazolium triflate,2.5563176527552227,1.9844585748792265,3.0474532
ethylammonium ethyl sulfate,10.641788184431565,11.228211111111113,11.906959
1-propyl-4-methylpyridinium methyl sulfate,0.6050936012195014,2.766786956521739,2.907126
trihexyltetradecylphosphonium perfluorobutanesulfonate,0.9538359275234167,0.8878850408850407,0.23490503
diethylmethylammonium methyl sulfate,2.829440740249575,7.050076877470356,3.95057
1-ethyl-3-vinylimidazolium methanesulfonate,0.34948923327923975,4.106921376811594,2.5295804
1-butyl-3-methylpyridinium bis(fluorosulfonyl)imide,5.700184229933207,3.604490892621871,2.480791
1-hexyl-3-methylimidazolium trifluoroacetate,1.844755818381278,1.1964526327838827,0.9382788
1-butyl-2-methylpyridinium thiocyanate,6.7266981585841785,2.5130769281443195,1.9328573
1-ethyl-3-methylimidazolium bis(pentafluoroethylsulfonyl)imide,2.6028660686362883,4.432444444444444,3.6416113
1-methyl-3-pentylimidazolium dihydrogen phosphate,-1.8731318273753257,2.0203709454796415,1.7145925
1-methyl-3-pentylimidazolium tricyanomethanide,6.050326399104394,3.243010349312523,2.895085
1-benzyl-3-methylimidazolium bis(2-ethylhexyl)phosphate,-5.511756367192177,1.5413639880952381,1.544487
1-ethyl-3-propylimidazolium diethyl phosphate,0.3847859213672915,3.1392100241545897,1.1474421
"1,2-dimethyl-3-propylimidazolium acetate",1.2524254793371694,2.2181003074220462,1.6345621
1-methyl-1-propylpiperidinium diethyl phosphate,1.5895538922594505,3.335838664596273,0.6340344
1-butyl-1-methylpiperidinium bis(pentafluoroethylsulfonyl)imide,-0.17764752199005063,1.5221624999999999,0.43424892
1-ethyl-4-methylpyridinium trifluoroacetate,4.165227696700049,2.0652941134952005,4.5993404
1-ethyl-4-methylpyridinium bis(fluorosulfonyl)imide,7.4932328317123345,3.7948984409310498,5.8095922
"1-butyl-2,3-dimethylimidazolium bis(fluorosulfonyl)imide",6.655756857755078,2.597394840968211,2.2034352
ethyltributylphosphonium formate,1.8138144228409967,0.8597748316498315,0.39115223
diethylmethylammonium ethyl sulfate,2.568202198841745,4.048157553798857,4.485564
2-hydroxyethylammonium dicyanamide,17.401331892545908,15.698555555555558,16.302309
1-benzyl-3-methylimidazolium dibutylphosphate,-3.306450751059698,1.3848473214285715,2.0305762
choline tricyanomethanide,9.525184799068445,11.419538888888889,7.3297105
1-benzyl-3-methylimidazolium bis(fluorosulfonyl)imide,4.163230511135395,3.024972359725621,1.7297964
1-heptyl-3-methylimidazolium methanesulfonate,-3.294814387107059,1.016000038819876,0.73825043
"methyltrioctylammonium bis(2,4,4-trimethylpentyl)phosphinate",-1.2578968881741333,0.555921657046657,-0.04434412
"1-ethyl-2,3-dimethylimidazolium bis(2-ethylhexyl)phosphate",-2.9978060086698397,1.8697298611111113,2.137824
"1-butyl-2,3-dimethylimidazolium dibutylphosphate",-1.8910284806819189,0.9343176917989418,1.1885997
propylammonium thiocyanate,13.560349334323222,15.003083333333333,16.302309
1-butyl-3-ethylimidazolium hexafluorophosphate,3.014991792837299,2.535057088442958,1.8470328
"1,3-diethylimidazolium decanoate",3.434911266085898,4.243627777777778,4.079926
1-butyl-3-ethylimidazolium dihydrogen phosphate,-2.4569781307886407,1.124188612836439,1.367331
1-butyl-3-methylpyridinium decanoate,2.003839563772176,2.7355553571428572,1.9840059
octyltriethylammonium trifluoroacetate,-1.775422096113305,1.117642382154882,0.9137365
1-methyl-3-octylimidazolium diethyl phosphate,-3.651513229542168,0.4949817791005291,0.21076252
1-butyl-3-methylpyridinium hydrogensulfate,-3.3724636874866434,1.3393833043164567,1.5341309
1-heptyl-3-methylimidazolium dihydrogen phosphate,-4.052055243264942,0.9373878517316019,0.76941633
"1,2-dimethylimidazolium diethyl phosphate",-0.22692738119071865,1.4554391963109352,1.4357224
1-(2-methoxyethyl)-3-methylimidazolium methyl sulfate,1.1166368719834328,4.068328623188405,3.0049996
triethylsulfonium thiocyanate,7.673221636543427,7.493430555555555,7.7327137
1-butyl-2-methylpyridinium diethyl phosphate,0.7675945711926255,3.1588652691511383,1.3294386
1-butyl-2-methylpyridinium formate,1.8642070898860108,7.198444444444445,3.9618073
1-methyl-3-octylimidazolium ethyl sulfate,-2.010305424588095,0.8500999999999997,0.5504671
1-hexylpyridinium bis(fluorosulfonyl)imide,3.9991959609677448,1.9329352887048539,1.0310733
n-ethyl-n-methyl-n-propylammonium dicyanamide,12.280352596731468,10.917,7.522438
diethylmethylammonium tosylate,1.931149595666734,3.4088722222222225,2.0750864
n-ethyl-n-methyl-n-propylammonium methanesulfonate,1.7264102539987753,6.549463109354415,3.4928963
1-butyl-4-methylpyridinium decanoate,1.8746601633693387,3.955477777777778,2.5718048
tributylmethylammonium bis(fluorosulfonyl)imide,1.8056626348720684,0.6025636165577342,0.3973313
1-butyl-3-methylpyridinium dibutylphosphate,-3.8764063223118104,1.8889756451680362,0.8370149
1-methyl-3-octylimidazolium bis(2-ethylhexyl)phosphate,-2.9990257993559597,0.7944412698412698,0.4580248
1-hexylpyridinium methyl sulfate,-2.690726546400488,1.3890223058342623,1.0388339
1-propyl-4-methylpyridinium bis(2-ethylhexyl)phosphate,-2.6116233949840906,1.766545833333333,2.9331005
1-(2-hydroxyethyl)-3-methylimidazolium formate,1.1844903660579744,7.5097620772946865,3.8370059
tributylmethylammonium dicyanamide,3.1698166919314,0.8036171519112696,0.2926606
"1-butyl-3-ethylimidazolium 1,1,2,2-tetrafluoroethanesulfonate",0.16950372144238268,0.9934416129462326,1.3089914
ethyltributylphosphonium tricyanomethanide,1.9259541730676986,0.8597748316498315,0.4801539
diethylmethylsulfonium acetate,4.566345749357587,8.860546442687747,3.2889526
1-propyl-4-methylpyridinium dibutylphosphate,-3.4387938134328815,2.3582533871321916,0.7052417
triisobutylmethylphosphonium ethyl sulfate,-0.7841010986244086,0.6025636165577342,0.28223282
1-ethyl-4-methylpyridinium ethyl sulfate,1.104167041864743,3.6325432367149766,4.902548
1-hexyl-3-methylimidazolium bromide,1.2719620076608094,1.0356480460662525,0.6265563
1-butyl-2-methylpyridinium dibutylphosphate,-1.959059730154071,1.3055160714285712,1.3208157
"1,2-dimethyl-3-propylimidazolium decanoate",2.195969734671459,3.3989497685185177,1.8632537
ethyltributylphosphonium bis(fluorosulfonyl)imide,3.1990542877183357,0.6025636165577342,0.3832026
"1-propyl-4-methylpyridinium bis(2,4,4-trimethylpentyl)phosphinate",-0.9567923083713741,3.0249916666666667,1.9318277
octyltriethylammonium dimethyl phosphate,-3.397600365836132,0.7485734457671958,0.49059486
1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)imide,5.544396601542533,3.7858002846790897,3.0482466
1-heptyl-3-methylimidazolium trifluoroacetate,0.6431053705012033,1.4940537367724869,0.7459658
ethyltributylphosphonium decanoate,1.5571650822458158,0.7512794612794611,0.24463004
1-decyl-3-methylimidazolium diethyl phosphate,-2.028540894733424,0.6443463624338623,0.50247383
1-butyl-1-methylpiperidinium dibutylphosphate,-2.5303057538284177,1.5793204365079365,0.17602362
1-allyl-3-methylimidazolium bis(2-ethylhexyl)phosphate,-3.817830677981039,2.1456666666666666,3.184502
1-methyl-3-pentylimidazolium trifluoroacetate,2.5672894177421197,1.8508351187459884,1.8238938
2-methyl-1-propylpyridinium decanoate,2.9984692937859636,3.765972916666667,3.0560973
butyltrimethylammonium thiocyanate,8.958369145122882,10.081083333333334,13.301884
triethylsulfonium dicyanamide,9.565884031679092,9.780624999999999,7.4200068
1-butyl-3-ethylimidazolium bromide,2.144195147068605,1.2409766563146996,1.3324738
1-ethyl-1-methylpyrrolidinium dibutylphosphate,-1.3052887614478432,2.3560993055555555,0.21556878
1-allyl-3-methylimidazolium diethyl phosphate,2.3785121722928153,2.7889230848861284,0.7094771
1-methyl-3-pentylimidazolium decanoate,1.5144531198848143,2.2054414682539685,1.9863645
propylammonium diethyl phosphate,4.580286645178736,4.695979468599034,1.1533161
"1-ethyl-2,3-dimethylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",-2.941437546199193,2.0167943593544133,1.3831074
1-hexylpyridinium tricyanomethanide,3.3669116305929014,2.4051699505406026,1.4208888
1-ethyl-3-vinylimidazolium decanoate,3.234384141051308,3.723219323671498,2.3470232
1-allyl-3-methylimidazolium thiocyanate,10.203155280161278,11.192539855072464,17.506691
triethylsulfonium tosylate,5.251859353285486,4.676465476190477,2.067492
"1,2-dimethyl-3-propylimidazolium trifluoroacetate",3.5506133647408573,1.9114284532697574,3.0309367
diethylmethylsulfonium bis(pentafluoroethylsulfonyl)imide,4.818513344410813,2.7227909722222217,3.1113808
diethylmethylsulfonium diethyl phosphate,5.341063623188321,6.2945519982433025,2.3034444
1-butylpyridinium methanesulfonate,-2.6273199623565135,2.1867760869565216,1.9909018
diethylmethylammonium bis(fluorosulfonyl)imide,8.232530014739353,4.581588466183574,7.048197
1-butyl-3-ethylimidazolium bis(trifluoromethylsulfonyl)imide,2.562387688619687,1.852890637834388,1.6385368
1-methyl-1-propylpyrrolidinium dibutylphosphate,-1.0758298103878785,3.1898701388888893,0.14446084
"1-ethyl-4-methylpyridinium bis(2,4,4-trimethylpentyl)phosphinate",-2.530827560884691,2.932772916666667,1.3876762
"1-butyl-2,3-dimethylimidazolium diethyl phosphate",1.1446872918848374,1.721025373229002,1.4719608
"1,2-dimethylimidazolium dicyanamide",8.391901243489473,11.072833333333334,8.102124
choline diethyl phosphate,0.9311864880617071,3.9515747757073845,1.4457111
1-heptyl-3-methylimidazolium dibutylphosphate,-4.329092334844033,0.8046931547619047,0.6491383
1-(2-methoxyethyl)-3-methylimidazolium dibutylphosphate,-3.506140688243578,2.134343055555556,1.4928846
trihexyltetradecylphosphonium bis(pentafluoroethylsulfonyl)imide,0.34716746785941877,0.6411861855736855,0.1713003
trihexyltetradecylphosphonium dibutylphosphate,-0.36434574082738247,0.17217582371332374,0.039131586
1-butyl-3-methylpyridinium trifluoroacetate,2.0959568897677796,3.872191672156346,2.1502173
1-allyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,5.0969939628335235,5.519818253968254,4.90525
"1-propylpyridinium bis(2,4,4-trimethylpentyl)phosphinate",-2.3758683418887916,2.7610777777777775,2.506739
1-ethyl-3-propylimidazolium bis(pentafluoroethylsulfonyl)imide,0.297363700547461,2.684067361111111,1.2104771
1-methyl-3-nonylimidazolium acetate,-6.577393954830427,1.0419016737891738,0.21921644
1-ethyl-3-methylpyridinium methyl sulfate,-0.07404740143210153,2.9598083992094866,2.892197
1-propyl-4-methylpyridinium hydrogensulfate,-1.7759029430990128,2.0188561249137336,1.9035732
"1,3-dimethylimidazolium hydrogensulfate",1.7976165717825305,11.015833333333335,2.6142125
1-hexyl-3-methylimidazolium nitrate,4.374101347947458,2.253077632783883,1.0939893
tributylmethylphosphonium tricyanomethanide,2.497150715338776,0.8597748316498315,0.2687953
1-ethyl-3-propylimidazolium dicyanamide,9.004799793513182,6.304250966183575,5.0406413
trihexyltetradecylphosphonium bis(fluorosulfonyl)imide,-0.022108393166648588,0.49476296296296296,0.21707529
1-methyl-3-propylimidazolium dicyanamide,10.776853091239783,12.27895652173913,16.892395
octyltriethylammonium ethyl sulfate,-3.5290927388806086,0.9293630163817663,0.58203477
1-butyl-3-ethylimidazolium diethyl phosphate,-1.0919129424986818,0.9934416129462326,1.5206456
diethylmethylsulfonium dibutylphosphate,3.041497954889307,2.7071707482433025,0.4223849
1-hexyl-3-methylimidazolium dicyanamide,6.878783747921391,2.2526949404761902,0.84792167
propylammonium nitrate,17.272760730768294,17.78927777777778,16.126886
1-allyl-3-methylimidazolium ethyl sulfate,3.4429459993394946,4.485841321601104,3.6984015
"1-heptyl-3-methylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",-5.581180819566994,0.9753966297289667,0.5439002
tributyltetradecylphosphonium acetate,-1.0723816793584688,2.3527340277777777,1.7440346
1-ethyl-4-methylpyridinium bis(2-ethylhexyl)phosphate,-5.27555135083751,2.2382318593544133,2.2350614
"1,2-dimethylimidazolium thiocyanate",5.485309137264571,11.6735,8.08975
1-ethylimidazolium trifluoroacetate,9.712011396841714,6.614524482401658,3.640005
tributyltetradecylphosphonium diethyl phosphate,-1.0312979283090258,0.8229327681577681,0.513827
diethylmethylammonium diethyl phosphate,3.0122339404791987,4.911696376811594,2.2932098
tributylmethylphosphonium dicyanamide,3.0853100036366063,0.845304746179746,0.18164636
propylammonium ethyl sulfate,6.8205484506584355,10.723711111111113,4.2064686
1-butyl-3-ethylimidazolium methyl sulfate,0.37499653437915237,2.229854189892234,1.1027577
1-butyl-3-ethylimidazolium trifluoroacetate,3.8413254186754964,2.324457729468599,1.0795261
trihexyltetradecylphosphonium dimethyl phosphate,0.7063092288447124,1.168565343915344,0.19505033
1-heptyl-3-methylimidazolium tricyanomethanide,2.4178832825835803,1.6255679105616605,0.89361066
1-propyl-4-methylpyridinium bis(fluorosulfonyl)imide,6.562836655396113,3.551681774264383,4.700564
tributylmethylammonium decanoate,-0.72639371037862,0.6145269684019683,0.2383615
1-(2-hydroxyethyl)-3-methylimidazolium triflate,3.0334635912699666,2.8458471014492757,5.96463
1-ethyl-4-methylpyridinium tetrafluoroborate,4.659979366217829,2.6723434578706318,4.844666
1-heptyl-3-methylimidazolium methyl sulfate,-3.3981231808777395,1.3503992948991193,0.7661355
"1-ethyl-3-propylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",-2.8228312219515743,2.5688201388888885,1.38466
1-hexyl-3-methylimidazolium ethyl sulfate,-1.2002677696126451,0.9413674686424688,0.91639715
1-methyl-3-octylimidazolium bis(fluorosulfonyl)imide,2.8214406091179476,0.7988243589743589,0.7104698
choline bis(pentafluoroethylsulfonyl)imide,-1.261520349073921,2.4529979166666664,1.8757826
"1-butyl-2,3-dimethylimidazolium dicyanamide",8.354346749859008,2.3192541295057603,2.3772502
1-allyl-3-methylimidazolium tricyanomethanide,11.234988960686126,5.099593506493506,9.074717
1-methyl-3-pentylimidazolium ethyl sulfate,-0.19577064978043413,2.594023858629294,1.8001996
1-ethyl-3-propylimidazolium tetrafluoroborate,7.9174484793490425,4.011782850241546,2.5271997
1-ethyl-4-methylpyridinium methyl sulfate,0.6667141647805737,2.6719572463768118,3.9187298
1-heptyl-3-methylimidazolium tosylate,-1.4573199136821737,1.3449556547619046,0.6757204
1-ethyl-3-vinylimidazolium dihydrogen phosphate,-0.289047183892831,4.027694323671498,1.0797538
1-(2-hydroxyethyl)-3-methylimidazolium decanoate,0.5815644741134813,3.1193839070048304,2.022769
1-butylpyridinium bis(2-ethylhexyl)phosphate,-4.04254283427179,1.7229631944444441,2.093339
"1,3-diethylimidazolium bis(2-ethylhexyl)phosphate",-4.248958036192519,1.817668664909969,3.22852
1-methyl-3-pentylimidazolium hexafluorophosphate,2.165692029915108,2.5174626439985133,2.2245646
"1-butyl-3-methylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",-3.0157668134373337,2.700855555555555,1.2605333
1-methyl-1-octylpyrrolidinium tricyanomethanide,2.1233056796621477,1.0792012739575239,0.90992594
1-butyl-4-methylpyridinium methanesulfonate,-2.6284199311904928,2.338198188405797,2.042182
1-hexyl-1-methylpyrrolidinium ethyl sulfate,-1.3577325998415943,1.697714427461806,0.8437816
"1-butyl-2,3-dimethylimidazolium methyl sulfate",1.6352340825421916,2.797674180469289,1.4505882
1-butyl-1-methylpyrrolidinium decanoate,1.333506745307296,3.571069444444445,2.1790683
